eigenvalue
649584.4296645388
171.74072832273794
165.14962791101374
116.78698829269393
93.38837623272134
80.36096124137723
72.89015745508516
71.04737859291785
69.61398998592716
63.70745787729263
62.75666586913396
58.48912320272494
51.77600551691353
51.150153294253045
49.01468836388271
45.65241334939048
43.53145331290318
40.41426621263569
39.60382234698441
35.810905006066164
34.431599007248145
33.171885149138475
31.11748180320019
30.081897800370722
28.16286538841685
27.666044322729384
26.702779636957644
25.97570299301405
24.69049984969677
23.641595372154825
22.222787301178073
21.77835588941746
21.010618089013423
19.950828874534288
18.98247960298043
17.971095220629557
17.20407313090236
16.810970862431525
15.658487747004331
15.367049507017887
14.47647100708501
14.024513608273418
13.421640922018936
13.028200875554477
12.087852590458862
11.67615032993008
11.124342362072156
10.42514138833483
10.242951731735529
9.767514173114645
9.270654194430435
8.965698733787923
8.422464437509142
8.341015897804349
7.747863664271663
7.366077727619862
6.986481582667321
6.562716339468025
6.437054534965054
6.325205203809701
6.067884963451134
5.613178791129571
5.419846282366003
5.237055530332098
5.0249622025139145
4.690922969857265
4.457671504703597
4.373604243308519
4.0714157343255115
3.8081820147924894
3.649143960237545
3.567674128098229
3.4268922607636654
3.3585905467211634
3.202255539409664
2.9576227261681964
2.891901746137213
2.8191843555457505
2.6941268325564995
2.5077367739983556
2.4592313083964377
2.1427036236726424
2.1143101222291745
1.9311794199255705
1.8283124302035263
1.6747970874932196
1.6096083739123925
1.5345096901041966
1.4273529292358884
1.4051822689346392
1.3514587310856372
1.2088708150827236
1.1139496209251385
1.050674715418457
1.0306678559071227
0.976734064712851
0.9112466666613233
0.8348510332217639
0.7656971028504918
0.6852942034156712
0.6487861858501411
0.6045169461283666
0.5749393573044853
0.5718029048324442
0.5194966551911812
0.46801421825497636
0.42719893010663784
0.4010704626595878
0.3551906075226334
0.33881703771879207
0.3239150117927458
0.3101775277261367
0.2913775179034154
0.2662344138123064
0.2536937575355175
0.2193331878078228
0.2100991521052967
0.1941287511323913
0.18208135003335435
0.16986510170515154
0.15359643539036902
0.13364830301218755
0.1313187608041557
0.11723853598906832
0.1008793363197415
0.085312904764977
0.07758956473671509
0.07513643364976078
0.06695335980318493
0.05553979555081759
0.04693518292015855
0.03942750930072198
0.035549046761080616
0.030243473128371733
0.02846972220657981
0.024684415421761405
0.02287220109401536
0.01781994143891015
0.0124716265726109
0.011989009504387173
0.007804221870662071
0.003881463981039876
0.0024614234540027307
0.0022402769630794337
0.0008245112765394221
0.0005895099314633199
0.00039941779795182376
0.00033843580667130603
0.00019904807586251336
7.679136334214826e-05
3.472680311123758e-05
1.8949087080574032e-05
3.3399816679248497e-06
4.867089718591793e-07
3.5076698403525305e-08
5.259354339883862e-10
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
6.484049749107777e-27
